0.44208,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1
0,1,0,1,1,1,0,0,0,1,0,1,0.50976,1,0,0
1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0
1,0,1,0,0,1,1,1,1,0,0,1,0.50976,1,1,1
0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1
0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
1,1,1,1,1,1,1,1,0,1,0.36232,0.42327,0.50976,1,0,1
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
0,1,1,0,0,1,1,1,0.50121,1,0,0,0,0,0,1
1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1
1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1
0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1
0,1,1,0,0,0.64151,1,1,1,1,1,0,0.50976,1,1,1
0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0.81269
1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1
0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1
0.44208,0.50388,0.5967,0,0,0,1,1,1,1,0,0,1,0,1,1
1,0,1,0,0.50476,0,1,1,1,1,0,1,0,0.5933,1,1
0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1
0,0.50388,0,1,1,1,0,0,0,0,1,1,1,1,0,1
0,0,0,1,1,1,0.5677,0.57619,0.50121,0.50467,0,1,1,1,0,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0.42752,0
